text,sentiment_score,word_count,avg_sentence_length,normalized_helpful_votes,relevance_score
"Works well but can be inconvenient to find place to secure bike since it's not that long<br /><br />Follow-up to previous comment: had an incident in which someone tried to steal our bikes; from the marks on the U, it appeared that they used a power tool to try sawing through it; they only managed to wear off about 1/16&#34; before giving up; so the lock saved both our bikes and therefore upping my review to 5 stars; my earlier comment refers to a minor inconvenience given the quality of the lock in doing what it's supposed to do",0.0504,118,118.0,10.1,5.04512
"I like the versatility of this umbrella, light weight, carrying bag.  Great for camping or the beach, even just backyard.",0.765,25,12.5,0.0,2.2295
Hard for me to use but I have arthritis in my hands. Seems to need another product to mount it on my bike.,-0.0516,25,12.5,0.0,0.78452
"I really like the tips of these to create peaks in my tarps. Nice curved rubber too. Unfortunately, one of the poles works perfectly, the other will not lock out. It make the pole useless, as it will not get high enough to reach any tarps.",0.7778,53,13.25,0.0,0.63334
"I’m a bit picky about my pillows for camping. This pillow takes up too much volume in my pack, but it is the closest thing to having a “real” pillow out of all my camping pillows. You have to get the air out and compression strap the pillow, but it’s still a bit large. Might fit in a backpack pocket if you have one in your pack. For car / tent camping in regular campgrounds, it’s perfect.",0.8519,93,18.6,0.0,2.25557
"So easy to set up!! I live in a tent 12-14 weeks each year, got into some bad sites for mosquitoes this summer and finally got this thing. You can get it over the tables in the state parks here in FL, but can only comfortably use one side of the table. I ended up getting the 15x13 and it does a little better over the picnic table. Notice the size of the &#34;roof&#34; - this will not keep you very dry in the FL rain storms. I do all of my trips alone, so need things that I can set up with no help. I found the best way to set this up is to place it on the picnic table, unfold then extend the legs. If you have any friends or family with you, it'll be a breeze to set up.",0.9447,166,20.75,0.3,2.37341
"I like the weight and fabric of this hat. It has great coverage in the sun and is not much trouble to get the face and neck pieces on. Quality is not good. Face cover is velcro connected and works well, but the back cover is set in hooks. One of the pieces that connect the hook was not stitched when it arrived. Still usable though.",0.5826,73,12.166666666666666,0.4,1.09478
"I have the 10 footer and wanted more space to do more overnight riverside primitive camps. This boat is definitely better than the 10', just a lot easier to paddle for long distances.",0.8126,37,18.5,0.9,2.51378
I'd call it medium light (I got the 6' medium). Might be great for a small reel on freshwater.,0.6249,25,12.5,0.0,1.3874700000000002
"I've only had out in the salt water once, am interested in how long they will hold up in the gulf every weekend. Nice pliers though.",0.6705,30,15.0,0.0,2.20115
Fits my big head perfectly.  Love the matching lining.  Floppy style.  Sent one to my nephew who loves and collects hats.  He'll love the camo style for sure.  Great price.  Machine washable if on gentle cycle with woolite.  Hang to dry.,0.979,50,6.25,0.0,2.2937
Fits great; always looking for large size hats for me.  I do not like hats but happened to look in a mirror and it looks surprisingly nice.  I may wear it shopping; something I never do.  Nice bright colors; I got the red and black.,0.3374,52,13.0,0.0,2.10122
"Wide brim covers all; can be kept in car with no damage. stores anywhere. Stays neat; can be folded; springs right back.<br />I wear an extra large size and there is still room for an even larger head.  Very easily adjustable.  Slide goes up and down for perfect fit; washable.  I may have to order another for gardening.  Best hat ever for me, anyway.",0.9566,80,11.428571428571429,0.0,2.28698
"My son loved this and was surprised it fit so nicely into its carry bag.  Be great for playing cards, he said.",0.9512,25,12.5,0.0,2.28536
The blogs are true; this is a great seat; I was surprised because I was using a pillow and folded blanket tied to my seat and they were still uncomfortable.  This is excellent comfort.,0.9081,38,19.0,0.0,2.27243
"Perfect hand exerciser.  A great way to measure progress in hand strength; already, after 3 days use, I can squeeze it harder.  I started with the stiffer one.  Easy grip on both sides for a variety of strength building areas.",0.9783,47,11.75,0.1,2.3234899999999996
"I have had chronic shoulder pain  for many years. Lately it's been both shoulders at the same time.<br /> It began around 1983 and gets worse every year. Used to be a few times a year but in the past three years or so it's been every few weeks with 3 months<br />as the most  that I've been without 2-3 weeks to a month of pain on one shoulder or another.  Since I've used the<br />spin gym (about 150 spins per day, more or less) it's been 4 months so far.  If it goes 6 months I may get<br />one for each of my sisters who also have shoulder problems.  It seems to tighten the right muscles.  I've<br />felt the same threats of weeks of pain but they go away and I do extra spins when that happens to make sure.<br />Will do another review in the future if this peace continues.",-0.9282,191,27.285714285714285,0.2,1.7815400000000001
My son is in hog heaven!  The board handles well and is well made for the money.  I would definitely recommend this purchase to others.,0.8999,28,9.333333333333334,0.0,2.26997
This is a great bottle for lunches for my Kindergartener. She can easily open it and it has yet to leak. It fits in her lunch box which I would say is a standard size (not overly big or small). I got the 14 oz size. She takes it in the morning with ice and water and when she brings it home it still has ice (about 8 hours). I have even left the ice in it overnight and the next day it was barely melted. I would say it would keep ice for a good 2 to 3 days if closed properly and filled with cold liquids. This works great especially if you have a picky child that only drinks her water ice cold. ;),0.9186,139,15.444444444444445,0.1,2.30558
My 5 yo loves this. She just started swimming by herself with a life vest and she loves exploring the bottom of the pool with these. She loves she can swim around with the snorkel and keep looking around without having to come up for a breath. They are plenty big so she will be able to use them next year too.,0.9022,66,16.5,0.1,2.3006599999999997
They work well but not as good as others I've bought for my 2 boys. These seems to want to come off very easily. Idk what the problem is but they just don't stay on as well as I would have hoped. My boys are ages 10 and 12. They are both big for their ages and its not an issue with the mask not getting tight enough. Its more of after you tighten it it wants to slip back thru the holes.,0.4429,91,15.166666666666666,0.1,1.3628700000000002
I bought this bag for our sand toys at the beach. We just put them all in the bag and it was so easy to rinse them all at the same time. We love this bag for this reason. No more making 10 trips to the water to rinse the toys! It's a time saver which is exactly what we need with 4 kiddos! It has held up nicely so far. I would buy another one if needed. And it hold lots of toys. We had way too many but it held all of them! ;),0.8199,107,10.7,0.0,2.24597
I tried many sizes and couldn't get this to fit right. The palm fabric bunched up and hurt while lifting weights. I have fairly normal sized hands I believe and this was just awful.,-0.5994,38,12.666666666666666,0.0,0.6201800000000001
"I guess I should have known this since they are &#34;microfiber&#34; but these feel too sticky to the touch. I'm not a fan of how it feels especially when I'm sweaty at the gym. They're nice but I guess I was just expecting less sticky, should have bought a regular ol' cotton towel.",0.3087,69,23.0,0.0,1.2926100000000003
They ok i like the size,0.5719,6,6.0,0.0,2.17157
These gloves worked great for the cold Minnesota weather.  They kept my hands warm during the times I had to go outside. I would totally buy these gloves again.,0.7184,32,10.666666666666666,0.7,2.42552
I received my bike earlier than expected and it was easy to put together.  The bike was mostly assembled in the box. The ride was so much smoother than my Schwinn.  Customer Service is also the best. They were very quick to answer my questions.  I would definitely buy from them again!,0.8777,58,9.666666666666666,0.0,2.26331
"Nice glasses but I started using October 12, 2017 and on October 22, 2017 the red logo is coming off the glasses!",0.2942,25,25.0,0.0,0.88826
Ordered for my husband for high school basketball games. He is delighted. Sits comfortably. Easy to carry.,0.8402,21,5.25,0.0,2.25206
Great set of adjustable weights with a number of options for assembly and use. Compact and just the right amount of weight to compliment my workout.,0.8176,28,14.0,0.0,2.24528
"Solid, sturdy bike lock that easily and conveniently installs on the bike frame out of the ay of everything. Easy to set up and use",0.7096,27,13.5,0.1,2.24288
"Gave a s a gift to someone who just got a new bike. Seemed like a complete kit, compact and easy to travel with",0.8074,26,13.0,0.0,1.8422200000000002
"Easy to use cable, great quality for the price, plan on buying another for another bike, will use it too while the bikes are on the car carrier",0.7906,31,31.0,0.0,2.23718
"Sturdy carrier with lots of little neat features including the hitch lock. easy to load and off load, way easier to handle than the Thule i had previously",0.813,30,15.0,0.1,2.2739
"Returned, unable to use",0.0,5,5.0,0.0,0.8
"This was a pleasure from the time I un boxed the bike to the first ride. The bike was almost completely assembled, took about a half hour to do the rest. Great ride, easy to maneuver and solid. The matte black color is sleek and simple...perfect",0.9062,53,13.25,0.0,2.27186
"Best yoga mat out there, expensive but worth it",0.6059,10,10.0,0.0,2.18177
"Convenient , easy to use and work well. Put in your pockets and forget about it",0.4767,17,8.5,0.0,2.14301
Great for relaxing and helping when those headaches hit. Use it often to help relax and fall asleep at the end of a long day,0.9337,26,13.0,0.0,1.8801100000000002
"Great bag for yoga class, easily put or take your yoga mat in and out.  Comfortable, lightweight, great value for the money with extra pocket for keys, wallets and phones",0.946,35,17.5,0.0,2.2838
